id,antig,m2total,m2cub,ambientes,banios,direccion,barrio,comuna,latitud,longitud,precioUSD,m2precioUSD,comisaria_dista,obelisco_dista,nrobos,sup_espacio_verde,count_gastronomia,count_culturales
748,0,32,0,0,0,3 de Febrero 2900,NU�EZ,13,-34.551299,-58.458746,55000,1719,420.5124093055624,9161.39742412006,68,24003.523,6,0
749,20,500,500,0,3,11 de Septiembre  al 3100,NU�EZ,13,-34.548953,-58.45874,920000,1840,499.4447093183058,9328.355596663618,73,26402.15,7,1
750,20,500,500,0,3,11 de Septiembre  al 3100,NU�EZ,13,-34.548953,-58.45874,920000,1840,499.4447093183058,9328.355596663618,73,26402.15,7,1
751,0,32,0,0,0,Ciudad de la Paz 2300,BELGRANO,13,-34.560254,-58.458575,99900,3122,210.528269047092,8552.269790863782,155,48951.978,26,2
752,0,30,30,1,1,Av Monroe 2245,BELGRANO,13,-34.557308,-58.458516,200000,6666,375.44603219827985,8736.33967568766,122,41558.587,17,1
753,0,105,100,0,2,JUAN B JUSTO  al 4000,CABALLITO,6,-34.604654,-58.458475,250000,2500,1398.1729388410192,7054.586518045485,84,6809.767,7,0
754,0,130,60,3,1,11 de septiembre 3115,NU�EZ,13,-34.549253,-58.458475,200000,3333,503.7219812267491,9288.22765151711,64,25682.034,7,1
755,50,105,105,0,2,AV. JUAN B. JUSTO 4000,PATERNAL,15,-34.604654,-58.458475,320000,3047,1398.1729388410192,7054.586518045485,84,6809.767,7,0
756,0,50,50,0,1,Vuelta de Obligado al 2400,BELGRANO,13,-34.558091,-58.458472,300000,6000,303.6421659437273,8682.147014878923,143,41741.417,21,1
757,0,150,150,0,3,Vuelta de Obligado al 2400,BELGRANO,13,-34.558091,-58.458472,900000,6000,303.6421659437273,8682.147014878923,143,41741.417,21,1
758,0,50,50,0,1,Vuelta de Obligado al 2400,BELGRANO,13,-34.558091,-58.458472,300000,6000,303.6421659437273,8682.147014878923,143,41741.417,21,1
759,0,33,33,2,0,Cabildo  Avda. al 2200,BELGRANO,13,-34.560463,-58.458433,65000,1969,200.28288853951105,8528.442140671514,161,51628.713,26,1
760,20,52,52,2,0,Blanco encalada 2300,BELGRANO,13,-34.558673,-58.458391,315000,6057.692308,253.01965374983268,8638.59696784724,152,42361.786,24,0
761,0,47,47,0,1,Local en Vuelta de Obligado 2443 Belgrano,BELGRANO,13,-34.558227,-58.458357,280000,5957,285.35243184584004,8664.777975746456,144,42853.808,21,1
762,0,47,47,0,1,Local en Vuelta de Obligado 2443 Belgrano,BELGRANO,13,-34.558227,-58.458357,280000,5957,285.35243184584004,8664.777975746456,144,42853.808,21,1
763,20,80,80,1,2,yerbal,FLORES,7,-34.62608,-58.458313,175000,2187,537.3919436003725,7463.012289561523,153,25934.744,15,3
764,0,37,37,1,1,Alvarez Thomas al 1100,COLEGIALES,13,-34.578394,-58.458305,159000,4297,1483.619014415014,7578.463669941973,45,30739.532,10,4
765,25,37,37,1,1,Alvarez Thomas al 1100,COLEGIALES,13,-34.578394,-58.458305,159000,4297,1483.619014415014,7578.463669941973,45,30739.532,10,4
766,0,23,23,0,0,Av Cabildo al 2200,BELGRANO,13,-34.560638,-58.458295,95000,4130,192.42515602849926,8507.05328485303,159,53787.508,26,1
767,0,25,25,0,0,Cabildo Avda. 2200,BELGRANO,13,-34.560873,-58.458079,50000,2000,183.40847387311538,8476.01427383759,157,56539.725,27,2
768,0,25,0,0,0,Galeria Las Vegas,BELGRANO,13,-34.560941,-58.458066,75000,3000,185.80328806856176,8470.797721478439,155,57117.17,28,2
769,0,25,25,0,0,Cabildo Avda. 2200,BELGRANO,13,-34.560941,-58.458066,65000,2600,185.80328806856176,8470.797721478439,155,57117.17,28,2
770,0,33,33,0,0,Av. Cabildo al 2200,BELGRANO,13,-34.56097,-58.458055,60000,1818,186.47383546917237,8468.159329353562,156,57360.04,28,2
771,0,53,53,0,0,Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,318000,6000,235.60417561189084,8617.692957297062,152,44695.042,24,1
772,0,53,53,0,0,Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,290000,5472,235.60417561189084,8617.692957297062,152,44695.042,24,1
773,0,53,53,0,0,Av. Cabildo y Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,270000,5094,235.60417561189084,8617.692957297062,152,44695.042,24,1
774,0,52,52,0,0,Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,300000,5769,235.60417561189084,8617.692957297062,152,44695.042,24,1
775,0,53,0,0,0,Av. Cabildo y Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,290000,5472,235.60417561189084,8617.692957297062,152,44695.042,24,1
776,0,65,65,0,1,Blanco Encalada al 2300,BELGRANO,13,-34.558605,-58.458053,300000,4615,235.60417561189084,8617.692957297062,152,44695.042,24,1
777,40,22,22,0,0,Avenida Cabildo,BELGRANO,13,-34.560782,-58.457999,139500,6340,172.4693417810686,8475.606515851263,157,55495.271,28,2
778,0,70,70,0,2,Espinosa  1900,VILLA CRESPO,15,-34.603069,-58.457884,140000,2000,1530.1747210653339,7000.001434273352,74,5167.513,6,0
779,0,70,70,0,0,Espinosa 1900,VILLA CRESPO,15,-34.603069,-58.457884,140000,2000,1530.1747210653339,7000.001434273352,74,5167.513,6,0
780,0,180,174,0,0,Av Warnes al 1600,CHACARITA,15,-34.597031,-58.457815,320000,1839,950.1018470861702,7032.605048517799,35,27218.819,0,0
781,50,0,60,0,0,Av Warnes  1600,CHACARITA,15,-34.597031,-58.457815,107000,1783,950.1018470861702,7032.605048517799,35,27218.819,0,0
782,0,0,174,0,0,Av Warnes 1600,CHACARITA,15,-34.597031,-58.457815,320000,1839,950.1018470861702,7032.605048517799,35,27218.819,0,0
783,0,58,58,0,1,ELCANO al 2700,BELGRANO,13,-34.56828,-58.457676,118000,2034,911.4482215502654,8011.76244801491,61,34067.624,6,1
784,0,107,107,0,2,AV. EL CANO al 3100,COLEGIALES,13,-34.569181,-58.457652,690000,6448,1010.2342118532907,7961.255131287369,55,38641.645,6,1
785,0,107,107,0,2,AV. EL CANO al 3100,COLEGIALES,13,-34.569181,-58.457652,636000,5943,1010.2342118532907,7961.255131287369,55,38641.645,6,1
786,40,120,120,3,2,Tte. Gral. Donato Alvarez 689,CABALLITO,6,-34.617659,-58.457549,320000,2666,498.8044447621318,7138.279710020768,75,46562.293,4,3
787,15,340,340,0,3,Zapiola al 1500,COLEGIALES,13,-34.571315,-58.457499,650000,1911,1244.1428200151145,7837.574180663434,35,31813.185999999998,3,2
788,1,24,24,1,1,Avenida Lafuente 1500,FLORES,7,-34.647204,-58.4574,28000,1166,1807.7616775449146,8464.04306764428,36,165891.442,0,0
789,50,200,100,3,2,AV. DEL LIBERTADOR 7200,NU�EZ,13,-34.546727,-58.457295,430000,4300,756.5778572229011,9392.546679882971,55,97875.528,7,1
790,0,32,32,0,0,Ciudad de la Paz 2300,BELGRANO,13,-34.563079,-58.457274,99900,3122,337.92372777956564,8279.173058886601,140,67065.422,27,2
791,0,62,62,1,1,Donato Alvarez  600,FLORES,7,-34.618761,-58.457261,115000,1854,411.8452673480451,7140.062833133856,75,46562.293,2,3
792,40,105,106,0,2,Segui,CABALLITO,6,-34.612566,-58.457232,160000,1523.809524,799.5778836243924,7008.790341519368,57,42454.21,6,1
793,0,84,84,2,0,Blanco Encalada y Cuba,BELGRANO,13,-34.558072,-58.457202,252000,3000,244.84777481459415,8588.93605485943,145,47759.718,23,1
794,0,77,77,0,0,Ciudad de la Paz al 2000,BELGRANO,13,-34.563114,-58.457142,90000,1168,338.6480087044784,8266.899531779485,143,67218.714,27,2
795,0,63,0,0,0,Jos+�+�+����-� Hern+�+�+�������ndez 2700,BELGRANO,13,-34.56761,-58.457102,300000,4762,831.5262521050535,8002.858252486702,77,33789.885,12,1
796,0,40,40,0,1,Sucre y Amenabar,BELGRANO,13,-34.565026,-58.45695,175000,4375,544.9177640155384,8138.280688865164,128,58709.135,25,1
797,0,60,60,0,1,JOSE HERNANDEZ 2747,BELGRANO,13,-34.567502,-58.456927,198000,3300,818.2818862826491,7994.975079884907,81,33676.103,13,0
798,42,14,14,1,0,Echeverria al 2400,BELGRANO,13,-34.563565,-58.456865,51000,3642.857143,383.13291796966905,8218.369375195989,146,66530.906,28,2
799,0,24,24,0,1,AV. DIRECTORIO,FLORES,7,-34.632096,-58.456862,84000,3500,182.36288966979018,7589.292202435904,116,22170.603,4,2
800,30,71,71,0,1,Freire Ramon 1300,COLEGIALES,13,-34.573262,-58.456822,209900,2956.338028,1455.964203329596,7685.034634017645,35,36952.387,3,3
801,0,84,84,0,1,Blanco Encalada,BELGRANO,13,-34.557952,-58.456771,295000,3511,247.30781288300898,8564.934592746336,143,47610.72,22,1
802,30,200,200,0,2,Rivadavia 6400,FLORES,7,-34.626705,-58.456756,260000,1300,487.77313953936925,7352.297236093568,168,24107.9,14,2
803,0,56,56,1,1,Av Carabobo 0,FLORES,7,-34.626706,-58.456711,265000,4732,488.8466137223588,7348.465338655192,169,24107.9,14,2
804,0,115,49,0,1,Av. Alvarez Thomas al 1800,BELGRANO,13,-34.562084,-58.456686,193000,3938,218.25184637182142,8294.924871494164,142,66187.543,24,2
805,0,325,315,0,2,Olazabal al 2700,BELGRANO,13,-34.562084,-58.456686,900000,2769.230769,218.25184637182142,8294.924871494164,142,66187.543,24,2
806,30,40,40,0,1,O���-+���+�higgins al 2100,BELGRANO,13,-34.562084,-58.456686,175000,4375,218.25184637182142,8294.924871494164,142,66187.543,24,2
807,0,236,236,0,2,Sucre al 2500,BELGRANO,13,-34.564897,-58.456593,920000,3898,527.9354751544265,8118.049836076295,139,60795.794,26,1
808,0,291,260,7,3,Amenabar 1880,BELGRANO,13,-34.56564,-58.456558,550000,2115,610.1156095921813,8071.8841653035315,123,58416.765,25,1
809,40,29,29,1,1,Paysandu al 2200,VILLA CRESPO,15,-34.598989,-58.456539,100000,3448.275862,1068.0515274127902,6896.283366167449,56,12201.904,4,0
810,40,44,44,1,1,Paysandu al 2200,VILLA CRESPO,15,-34.598937,-58.456521,155000,3522.727273,1062.1653369884234,6895.078854471637,54,12305.479000000001,4,0
811,0,100,100,1,0,Jose Hernandez 2724,BELGRANO,13,-34.567535,-58.456458,385000,3850,819.9717350223538,7955.949063582594,81,33615.09,15,0
812,0,39,0,0,0,MORELOS 600,CABALLITO,6,-34.617572,-58.456449,59900,1536,429.9136734098417,7037.712688959797,62,46560.511,3,3
813,8,690,690,3,0,Donato Alvarez,FLORES,7,-34.620708,-58.456416,650000,942,295.2215484372022,7118.830006052407,73,43021.395,4,4
814,0,0,30,0,1,Av. CABILDO al 2000,BELGRANO,13,-34.562524,-58.456304,45000,1500,263.94014578609193,8238.652470735346,148,67146.265,24,2
815,18,60,60,0,1,Moldes  1600,BELGRANO,13,-34.567542,-58.456262,175000,2916,820.5968945217606,7940.033244837121,85,33932.291,18,0
816,35,39,39,0,1,Cabildo 2040,BELGRANO,13,-34.562643,-58.456226,48000,1230,277.18780884125295,8225.376503655869,151,67361.046,25,2
817,45,39,39,3,0,cabildo 2000,BELGRANO,13,-34.563291,-58.456153,52000,1333,349.2291483585052,8180.165219525131,147,67759.242,29,2
818,0,130,130,0,1,Carabobo 100,FLORES,7,-34.628109,-58.456062,720000,5538.461538,371.4310004956303,7348.5362904666845,181,24543.565,14,3
819,40,71,71,0,0,Freire 1300,COLEGIALES,13,-34.573509,-58.45589,183000,2577,1482.972486483909,7596.188829176528,38,30854.275,3,2
820,40,71,0,0,0,Freire 1300,COLEGIALES,13,-34.573509,-58.45589,179000,2521,1482.972486483909,7596.188829176528,38,30854.275,3,2
821,0,292,441,0,0,Batalla del Pari al 800,VILLA CRESPO,15,-34.601933,-58.455889,450000,1020,1346.7558771021165,6819.522906696599,64,10356.133,4,0
822,0,70,70,1,1,Av. Forest al 800,CHACARITA,15,-34.582801,-58.455878,110000,1571,946.6827592939165,7199.976565193814,72,81303.904,13,16
823,30,39,39,0,0,AMENABAR,BELGRANO,13,-34.566409,-58.455863,140000,3589,695.984860149047,7972.98707386826,99,56839.008,25,0
824,0,122,52,0,1,Yerbal al 1700,FLORES,7,-34.624845,-58.455797,120000,2307,548.5399300354264,7200.110365446806,136,23602.765,10,3
825,30,44,44,0,1,Yerbal,FLORES,7,-34.624844,-58.455795,115000,2613,548.3608376731854,7199.900842409247,135,23602.765,10,3
826,25,170,237,4,4,Roseti  al 900,CHACARITA,15,-34.582562,-58.455756,349000,2052.941176,965.5622111042267,7197.984644065795,74,80150.615,13,3
827,30,18,18,0,0,Varela 1100,FLORES,7,-34.641907,-58.455717,28000,1556,1240.4801373650039,8012.1227130811585,60,51637.407,10,0
828,30,94,94,0,2,Virrey del Pino al 2600,BELGRANO,13,-34.567697,-58.455484,179000,1904,841.0059024645362,7869.769717179263,86,36429.987,19,0
829,30,500,435,0,7,Olazabal al 2000,BELGRANO,13,-34.558046,-58.454862,1280000,2560,266.9397055313826,8418.199833778719,129,48160.314,21,2
830,0,75,75,4,2,Manuel Ugarte,BELGRANO,13,-34.552624,-58.454716,575705,7676,802.3525047306573,8783.125812985621,74,68787.057,11,1
831,0,100,100,0,1,Sucre  al 2300,BELGRANO,13,-34.56352,-58.454634,450000,4500,403.9115808793403,8049.849133108078,144,60372.492,29,2
832,0,100,100,0,1,Sucre 2353,BELGRANO,13,-34.563525,-58.454629,450000,4500,404.59791518074223,8049.1598455550175,143,60320.444,29,2
833,25,18,18,1,1,pujol,CABALLITO,6,-34.606052,-58.454529,50000,2777.777778,1416.0751339286703,6696.8700963951005,78,27789.982,6,2
834,0,302,237,0,4,Roseti  al 900,CHACARITA,15,-34.585999,-58.454436,349000,1472,571.8718246317196,6966.551688612531,74,102054.57400000001,9,16
835,47,250,250,0,0,Zapiola 1199,COLEGIALES,13,-34.572983,-58.4543,450000,1800,1408.4421218006648,7491.91759999523,43,24255.392,4,1
836,50,214,145,5,2,FRAGATA SARMIENTO 1005,CABALLITO,6,-34.612636,-58.454144,342000,2358,863.4797323481661,6729.6113315378525,52,43345.803,3,1
837,45,130,130,0,1,MARIO BERNASCONI  al 2200,VILLA CRESPO,15,-34.598081,-58.45406,370000,2846.153846,888.5974555773618,6678.249284967039,54,52561.634,6,0
838,0,90,90,0,0,Av Alvarez Thomas  800,COLEGIALES,13,-34.579247,-58.453991,550000,6111,1265.088213277953,7176.009044980942,86,40531.329,18,4
839,0,217,150,0,2,Directorio 1851,FLORES,7,-34.631295,-58.453915,273000,1820,400.1798939512893,7306.616049585288,122,58145.417,4,1
840,18,24,24,0,1,Ciudad de la Paz,BELGRANO,13,-34.567151,-58.453826,219000,9125,809.3121936313623,7770.536383062129,84,57698.162000000004,28,1
841,30,63,63,0,2,Dr L Belaustegui,VILLA CRESPO,15,-34.603715,-58.453726,155000,2460,1257.906194966675,6618.226578806272,72,12237.278,6,3
842,10,87,87,0,1,Avenida Varela 1310,FLORES,7,-34.643838,-58.453713,160000,1839,1491.9796454083346,7974.3011120917545,48,97200.323,8,0
843,0,94,94,0,1,Olleros al 4100,CHACARITA,15,-34.586849,-58.453665,470000,5000,454.7895330898304,6872.4418403500595,85,95395.714,9,16
844,0,114,114,5,1,Charlone al 700,CHACARITA,15,-34.582117,-58.453635,250000,2192,947.1486178594389,7030.984617321951,103,88408.242,17,4
845,0,114,114,5,1,Charlone al 700,CHACARITA,15,-34.582117,-58.453635,250000,2192,947.1486178594389,7030.984617321951,103,88408.242,17,4
846,6,172,0,0,0,Conde 1200,COLEGIALES,13,-34.575927,-58.453617,475000,2762,1376.2849879067896,7292.184844246463,54,45556.534,6,4
847,0,600,600,0,3,Av. Avellaneda 1570,CABALLITO,6,-34.620299,-58.453541,700000,1166,30.762040843212198,6852.614107566134,60,48465.56,4,5
848,0,252,185,0,3,Av. San Mart+�+�+�+�+�+�n 1748,CABALLITO,6,-34.605927,-58.453541,736000,3978,1331.4888731024223,6605.787677691136,74,21082.175,3,3
849,0,168,100,0,3,Av. San Mart+�+�+�+�+�+�n al 1700,CABALLITO,6,-34.605927,-58.453541,500000,5000,1331.4888731024223,6605.787677691136,74,21082.175,3,3
850,0,252,249,1,1,AV. SAN Martin 1748,CABALLITO,6,-34.605927,-58.453541,736000,2955,1331.4888731024223,6605.787677691136,74,21082.175,3,3
851,0,168,164,1,1,AV. SAN Martin 1748,CABALLITO,6,-34.605927,-58.453541,500000,3048,1331.4888731024223,6605.787677691136,74,21082.175,3,3
852,0,253,185,0,3,Av. San Mart+�-�n 1748,VILLA CRESPO,15,-34.605927,-58.453541,736000,3978,1331.4888731024223,6605.787677691136,74,21082.175,3,3
853,0,168,100,0,3,Av. San Mart+�-�n 1748,VILLA CRESPO,15,-34.605927,-58.453541,500000,5000,1331.4888731024223,6605.787677691136,74,21082.175,3,3
854,20,40,40,2,1,Ohiggins al 2100,BELGRANO,13,-34.559411,-58.453241,175000,4375,290.9621057293159,8208.3159720061,141,47904.474,21,3
855,0,196,196,0,1,SUSINI  ANTONIO CNEL. al 2100,VILLA CRESPO,15,-34.598111,-58.453079,380000,1938,869.8569779189427,6588.346009094171,55,56324.197,8,0
856,0,50,0,0,0,Honorio Pueyrred���+�������n 2000,VILLA CRESPO,15,-34.599377,-58.453076,450000,9000,1007.9291058501489,6576.290106633602,51,34136.951,9,0
857,0,0,60,0,1,Pampa al 2300,BELGRANO,13,-34.564243,-58.45304,630000,10500,543.4706557947576,7883.647635277208,116,57336.473,29,3
858,55,63,63,0,0,Jose Hern+���+�-�ndez 2300,BELGRANO,13,-34.565389,-58.452994,95000,1507.936508,655.4733386531519,7810.199586464943,97,56721.877,27,2
859,55,0,63,0,0,Jose Hern���+����+�ndez 2300,BELGRANO,13,-34.565389,-58.452994,75000,1190,655.4733386531519,7810.199586464943,97,56721.877,27,2
860,20,20,20,0,1,OHiggins al 2100,BELGRANO,13,-34.559997,-58.452989,175000,8750,302.91415165653956,8150.954959647895,136,48526.924,23,3
861,0,63,38,1,1,Virrey Olaguer y Feliu 2550,COLEGIALES,13,-34.568047,-58.452962,215000,5657,928.1581732718554,7651.132441554119,79,43525.067,27,1
862,0,63,38,1,1,Virrey Olaguer y Feliu 2550,COLEGIALES,13,-34.568047,-58.452962,215000,5657,928.137218423504,7651.143917344746,79,43530.97,27,1
863,0,40,40,0,1,Ohiggins al 2100,BELGRANO,13,-34.560013,-58.45296,175000,4375,305.44655800718965,8147.809130810148,137,48588.033,23,3
864,0,170,170,0,1,2 Locales de Pozo Entrega Dic 2019+�-� Jbjusto y Honor Pueyrredon,VILLA CRESPO,15,-34.600512,-58.452925,149000,876,1094.162556900012,6554.43195308383,50,18199.109,8,1
865,0,90,90,0,1,2 Locales de Pozo Entrega Dic 2019+�-� Jbjusto y Honor Pueyrredon,VILLA CRESPO,15,-34.600512,-58.452925,229000,2544,1094.162556900012,6554.43195308383,50,18199.109,8,1
866,0,170,170,0,1,2 Locales de Pozo Entrega Dic 2019+�-� Jbjusto y Honor Pueyrredon,VILLA CRESPO,15,-34.600512,-58.452925,339000,1994,1094.162556900012,6554.43195308383,50,18199.109,8,1
867,0,63,38,0,1,Virrey Olaguer y Feli+�+�+�+�+�-�  al 2500,COLEGIALES,13,-34.567631,-58.452622,250000,6578,895.9147505767445,7648.5134273415915,82,53509.3,29,1
868,0,240,0,0,0,Honorio Pueyrred���+�������n y Juan B Justo,VILLA CRESPO,15,-34.599976,-58.452585,690000,2875,1057.4681796205682,6526.8054481202,49,26519.948,9,1
869,0,63,63,0,0,Virrey Olaguer y Feli������ 2500,COLEGIALES,13,-34.568036,-58.452439,250000,3968,943.861884997175,7610.744480262254,75,46853.892,28,1
870,0,63,63,0,0,Virrey Olaguer y Feli+���+�-� 2500,COLEGIALES,13,-34.568036,-58.452439,230000,3650.793651,943.861884997175,7610.744480262254,75,46853.892,28,1
871,0,600,600,0,2,Avellaneda 1500,CABALLITO,6,-34.619931,-58.452371,700000,1166,92.64531575062554,6738.304313912066,60,52295.379,4,4
872,0,70,70,0,2,Juan B. Justo  al 3300,VILLA CRESPO,15,-34.600399,-58.452188,380000,5428,1025.547767758012,6487.6281015507775,49,21570.208,9,1
873,40,535,535,0,1,Av. Forest al 300,CHACARITA,15,-34.587098,-58.451929,780000,1457,374.07211118498225,6711.692138006518,103,104702.467,8,17
874,0,139,139,0,0,Federico Lacroze y Giribone,CHACARITA,15,-34.581447,-58.451902,130000,935.251799,997.3281190062277,6907.953748432838,115,75558.70999999999,21,6
875,0,139,0,0,0,Federico Lacroze y Giribone,CHACARITA,15,-34.581447,-58.451902,120000,863,997.3281190062277,6907.953748432838,115,75558.70999999999,21,6
876,0,139,0,0,0,Federico Lacroze y Giribone,CHACARITA,15,-34.581447,-58.451902,110000,791,997.3281190062277,6907.953748432838,115,75558.70999999999,21,6
877,0,77,77,0,2,AV. FEDERICO LACROZE al 3500,CHACARITA,15,-34.581465,-58.451805,135000,1753,994.8238825872488,6898.928648418395,115,75195.771,21,6
878,0,68,0,0,0,Olleros y Roseti,CHACARITA,15,-34.583811,-58.451771,293000,4309,734.8167485932006,6807.12557724683,124,102831.879,18,6
879,0,280,280,0,2,Avda. Carabobo 900,PARQUE CHACABUCO,7,-34.636546,-58.451744,295500,1055,863.4608205022712,7395.092327723076,70,109184.049,5,1
880,0,110,110,0,0,Arcos 1800,BELGRANO,13,-34.56267,-58.451719,600000,5454,504.0317447463055,7882.642800946495,130,55305.184,22,3
881,0,68,0,0,0,Olleros y Roseti,CHACARITA,15,-34.583881,-58.451718,269000,3956,726.7901452581822,6800.063100372268,126,102853.652,18,7
882,0,40,40,0,1,Guevara,CHACARITA,15,-34.586582,-58.451717,110000,2750,428.116004607103,6708.9896259537445,107,102944.317,9,18
883,0,170,170,0,1,JB Justo al 3300,VILLA CRESPO,15,-34.60011,-58.451693,340000,2000,977.0736485944603,6444.209067908085,48,27648.391,9,1
884,0,100,100,0,1,Juan B. Justo  al 3300,VILLA CRESPO,15,-34.60011,-58.451693,210000,2100,977.0736485944603,6444.209067908085,48,27648.391,9,1
885,0,60,60,1,1,Juan B. Justo al 3300,VILLA CRESPO,15,-34.60011,-58.451693,149000,2483,977.0736485944603,6444.209067908085,48,27648.391,9,1
886,0,90,90,1,1,Juan B. Justo al 3300,VILLA CRESPO,15,-34.60011,-58.451693,229000,2544,977.0736485944603,6444.209067908085,48,27648.391,9,1
887,0,40,40,0,0,Guevara 400,CHACARITA,15,-34.586281,-58.451652,92000,2300,460.7991269886841,6712.818008822158,112,102023.739,9,19
888,0,24,24,1,1,Teodoro Garcia,COLEGIALES,13,-34.57923,-58.451644,98000,4083,1241.9410206843227,6977.882611382683,91,35690.977,17,4
889,0,24,24,0,1,Teodoro Garcia al 3400,COLEGIALES,13,-34.579342,-58.451596,98000,4083,1229.3943588912673,6968.995307623261,92,36610.161,17,4
890,45,75,75,3,1,VIRREY ARREDONDO 2400,COLEGIALES,13,-34.567779,-58.451589,187500,2500,950.2203329726312,7559.233446320722,76,52466.284,30,1
891,42,45,45,0,1,LEIVA al 4400,CHACARITA,15,-34.593787,-58.451586,64000,1422.222222,374.91289518914084,6515.796870251514,70,79803.823,3,2
892,42,45,45,0,1,LEIVA al 4400,CHACARITA,15,-34.593787,-58.451586,64000,1422,374.91289518914084,6515.796870251514,70,79803.823,3,2
893,0,80,0,0,0,Juan B Justo 3200,VILLA CRESPO,15,-34.599859,-58.451392,390000,4875,947.4163666719169,6418.450239261208,55,32550.666,11,1
894,0,25,25,0,1,Palpa 3113,COLEGIALES,13,-34.576053,-58.451203,70000,2800,1164.2880539416556,7086.011373265706,85,44154.644,10,2
